brand,group_uid,final_status,detail,line_no
The Macallan Distillers,26b3ba91-b130-4421-a926-fd2797bab3c2,Success,"[{'uid': '34c54b69-8192-4a7d-ab21-314e3f39541a', 'group_uid': '26b3ba91-b130-4421-a926-fd2797bab3c2', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '1fea70ef-7804-4108-bbae-85ff18108da8'}, {'uid': '8f41daa2-dccc-4327-b0a1-4b558f1563bc', 'group_uid': '26b3ba91-b130-4421-a926-fd2797bab3c2', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '1fea70ef-7804-4108-bbae-85ff18108da8'}, {'uid': 'f81c08e7-7ef4-4ea7-9263-3fce03b914a9', 'group_uid': '26b3ba91-b130-4421-a926-fd2797bab3c2', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '1fea70ef-7804-4108-bbae-85ff18108da8'}]",1425
Tide Water Oil,d83ee9ee-10e7-47b6-8e3d-ae989bb50978,Success,"[{'uid': '55d7875c-9f9a-4395-b28d-5409fa6e0d58', 'group_uid': 'd83ee9ee-10e7-47b6-8e3d-ae989bb50978', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '928eafef-6206-4ef1-a9f4-bbc287734b14'}, {'uid': 'd9593351-df29-4d87-a787-7f4c1dcb7c3a', 'group_uid': 'd83ee9ee-10e7-47b6-8e3d-ae989bb50978', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '928eafef-6206-4ef1-a9f4-bbc287734b14'}, {'uid': 'e9e40d69-ad13-46fd-b50f-09ecdd2d870a', 'group_uid': 'd83ee9ee-10e7-47b6-8e3d-ae989bb50978', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '928eafef-6206-4ef1-a9f4-bbc287734b14'}]",1430
Think9 Consumer Technologies,8fc9d95b-0e6d-4015-9e3c-6e4fde84f41a,Success,"[{'uid': 'fd2d6ba7-0230-4a56-ad35-f5964c31948d', 'group_uid': '8fc9d95b-0e6d-4015-9e3c-6e4fde84f41a', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '2ba9404d-d5e9-4168-aa94-25bbcd9837dd'}, {'uid': 'f96b4090-78d4-4598-9b7e-7a81da6e181c', 'group_uid': '8fc9d95b-0e6d-4015-9e3c-6e4fde84f41a', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '2ba9404d-d5e9-4168-aa94-25bbcd9837dd'}, {'uid': 'd3480e82-2374-4b36-a805-be3815d37f00', 'group_uid': '8fc9d95b-0e6d-4015-9e3c-6e4fde84f41a', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '2ba9404d-d5e9-4168-aa94-25bbcd9837dd'}]",1434
Travel O Stories,29f13e2c-4fae-497c-bde2-ca63aedefa01,Success,"[{'uid': 'a1d5b6a7-47c6-462e-b928-d4e8e8ab0f52', 'group_uid': '29f13e2c-4fae-497c-bde2-ca63aedefa01', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'fbde7396-09bb-42ac-8f9b-6ac385d1d6a2'}, {'uid': 'f0e333d5-31e7-4f46-b86f-a9a9d12ce1e6', 'group_uid': '29f13e2c-4fae-497c-bde2-ca63aedefa01', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'fbde7396-09bb-42ac-8f9b-6ac385d1d6a2'}, {'uid': '984736b3-76dd-4d6f-bea4-6b2e50a7a107', 'group_uid': '29f13e2c-4fae-497c-bde2-ca63aedefa01', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'fbde7396-09bb-42ac-8f9b-6ac385d1d6a2'}]",1439
TotalEngergies,f63b91b4-236f-4bf7-a326-71c17465f977,Success,"[{'uid': '28b98e6e-bd14-493a-b91b-587ea5e4edf8', 'group_uid': 'f63b91b4-236f-4bf7-a326-71c17465f977', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '8b3de8ad-5a6d-4ec9-bcd2-68610b337647'}, {'uid': '21d41e41-f6a7-4f5c-a048-db272d5cbc87', 'group_uid': 'f63b91b4-236f-4bf7-a326-71c17465f977', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '8b3de8ad-5a6d-4ec9-bcd2-68610b337647'}, {'uid': '959dd833-bdde-4902-a04e-8366a456e94c', 'group_uid': 'f63b91b4-236f-4bf7-a326-71c17465f977', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '8b3de8ad-5a6d-4ec9-bcd2-68610b337647'}]",1444
Triumphant Institute Of Management Educa,5658a4c3-64f2-482d-994d-ab8bf93e4f92,Success,"[{'uid': 'ec5ec30d-5bb8-4e51-aaf0-3b3ffb9a2946', 'group_uid': '5658a4c3-64f2-482d-994d-ab8bf93e4f92', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '97688995-1614-417e-b907-139a0bdd64b4'}, {'uid': '4c8ebd25-4eea-4681-afc7-ac13dbf9bf3e', 'group_uid': '5658a4c3-64f2-482d-994d-ab8bf93e4f92', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '97688995-1614-417e-b907-139a0bdd64b4'}, {'uid': '69b18833-0ab3-4876-b948-a98efc805881', 'group_uid': '5658a4c3-64f2-482d-994d-ab8bf93e4f92', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '97688995-1614-417e-b907-139a0bdd64b4'}]",1449
Tube Investments Of India,9a432111-b79f-434e-9188-075dde290c13,Success,"[{'uid': 'a480c553-b978-4a26-813d-49b9de8635ac', 'group_uid': '9a432111-b79f-434e-9188-075dde290c13', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'f962721a-886c-4fb1-bd56-b8a28b0c8a56'}, {'uid': '9c717500-86f0-45cf-bbb2-f5729548c2a9', 'group_uid': '9a432111-b79f-434e-9188-075dde290c13', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'f962721a-886c-4fb1-bd56-b8a28b0c8a56'}, {'uid': 'c3776b9f-c386-476a-b728-51629f36f393', 'group_uid': '9a432111-b79f-434e-9188-075dde290c13', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'f962721a-886c-4fb1-bd56-b8a28b0c8a56'}]",1454
TV Today Network,71c30e60-b882-4328-94d1-9299e1e53319,Success,"[{'uid': '0c6561e1-1cfd-48a1-a424-a98811cf51dd', 'group_uid': '71c30e60-b882-4328-94d1-9299e1e53319', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '2deeb280-1e3c-4d5a-b809-baa51c84afed'}, {'uid': '4755ec04-000c-45ae-b0ad-2613abe3a700', 'group_uid': '71c30e60-b882-4328-94d1-9299e1e53319', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '2deeb280-1e3c-4d5a-b809-baa51c84afed'}, {'uid': 'a9550c7f-507b-43ce-a44d-42dc1fff7e3f', 'group_uid': '71c30e60-b882-4328-94d1-9299e1e53319', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '2deeb280-1e3c-4d5a-b809-baa51c84afed'}]",1461
Tictok Skill Games,3fe8c5e7-ac2a-45d9-b68c-82a33355aa49,Success,"[{'uid': '23365b6a-15e0-4525-8970-4ce00cd055ec', 'group_uid': '3fe8c5e7-ac2a-45d9-b68c-82a33355aa49', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '149ddb40-c99d-428c-8bda-2c4fe6428445'}, {'uid': 'd3a96e4e-122a-49d2-aa64-e19a84264c4f', 'group_uid': '3fe8c5e7-ac2a-45d9-b68c-82a33355aa49', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '149ddb40-c99d-428c-8bda-2c4fe6428445'}, {'uid': 'a024cf87-b98c-4b72-8501-b351c3bc1bdf', 'group_uid': '3fe8c5e7-ac2a-45d9-b68c-82a33355aa49', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '149ddb40-c99d-428c-8bda-2c4fe6428445'}]",1465
TTK,bdd63cd8-74da-47cd-914c-b76bc412efd2,Success,"[{'uid': 'a7aff11d-6c1b-4fa9-b33d-0da1da7432f6', 'group_uid': 'bdd63cd8-74da-47cd-914c-b76bc412efd2', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '7c8cfe90-f7c2-4029-aa4c-f6ee14ad9295'}, {'uid': 'a2efa73f-9d3d-4425-bfa3-7a72049eb5f7', 'group_uid': 'bdd63cd8-74da-47cd-914c-b76bc412efd2', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '7c8cfe90-f7c2-4029-aa4c-f6ee14ad9295'}, {'uid': '446c0e51-9801-48a7-965c-1e0bb9675f26', 'group_uid': 'bdd63cd8-74da-47cd-914c-b76bc412efd2', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '7c8cfe90-f7c2-4029-aa4c-f6ee14ad9295'}]",1470
Unibic Foods,2d789823-f43c-4a82-a25e-065292140b6d,Success,"[{'uid': '25866289-ec60-4560-a87d-13ae195a90ba', 'group_uid': '2d789823-f43c-4a82-a25e-065292140b6d', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '674823e1-75c4-405f-8beb-9ecb37c83eca'}, {'uid': 'e3f70479-c20c-4398-893d-0f6e4d61f6c2', 'group_uid': '2d789823-f43c-4a82-a25e-065292140b6d', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '674823e1-75c4-405f-8beb-9ecb37c83eca'}, {'uid': '77bca22a-24b8-449f-a9b4-d7aba5a6ca4e', 'group_uid': '2d789823-f43c-4a82-a25e-065292140b6d', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '674823e1-75c4-405f-8beb-9ecb37c83eca'}]",1475
Unity Small Finance Bank,1e9794df-1e27-4d3e-b858-52d1950892bc,Success,"[{'uid': '45545673-7e19-4394-a15c-88826103d795', 'group_uid': '1e9794df-1e27-4d3e-b858-52d1950892bc', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '2fdf78ec-6aa9-47fe-8dc2-f9af3ef905ad'}, {'uid': 'c60bc152-1ef2-4cd7-9989-41b6899d8619', 'group_uid': '1e9794df-1e27-4d3e-b858-52d1950892bc', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '2fdf78ec-6aa9-47fe-8dc2-f9af3ef905ad'}, {'uid': '16edf5a1-6fa6-46a3-84a7-7ef3146f4186', 'group_uid': '1e9794df-1e27-4d3e-b858-52d1950892bc', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '2fdf78ec-6aa9-47fe-8dc2-f9af3ef905ad'}]",1480
Underdog Athletics,f37b210d-84cb-4248-83db-b9c06bf7b7ba,Success,"[{'uid': 'c4b4a2a9-0ef9-43e3-a927-62b45d3dd5bc', 'group_uid': 'f37b210d-84cb-4248-83db-b9c06bf7b7ba', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'f574b8a7-e183-4df1-89ff-b7496b54506b'}, {'uid': '129a0981-573e-4e1a-986d-2f452c96b5c7', 'group_uid': 'f37b210d-84cb-4248-83db-b9c06bf7b7ba', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'f574b8a7-e183-4df1-89ff-b7496b54506b'}, {'uid': '79e1b1f9-4cc5-4719-b9fd-a3a1aa18bd7d', 'group_uid': 'f37b210d-84cb-4248-83db-b9c06bf7b7ba', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'f574b8a7-e183-4df1-89ff-b7496b54506b'}]",1484
Unity,22a05015-8919-4c4e-806a-e5e5090876fb,Success,"[{'uid': '4d06a8b2-2143-43d9-ace3-5314fdd8239e', 'group_uid': '22a05015-8919-4c4e-806a-e5e5090876fb', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '5076d78e-ca64-47e2-9bd4-ac2d15a0dd37'}, {'uid': '1c74293e-797f-4346-aa8e-4c027d4ede09', 'group_uid': '22a05015-8919-4c4e-806a-e5e5090876fb', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '5076d78e-ca64-47e2-9bd4-ac2d15a0dd37'}, {'uid': 'b7d448dc-b831-4df0-8b3a-473cb55d58b4', 'group_uid': '22a05015-8919-4c4e-806a-e5e5090876fb', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '5076d78e-ca64-47e2-9bd4-ac2d15a0dd37'}]",1489
Utv Software Communications,8d71408a-d1c4-450d-a94f-b56f40913b7d,Success,"[{'uid': '411a25f3-ebe9-46da-a347-b8064ce03499', 'group_uid': '8d71408a-d1c4-450d-a94f-b56f40913b7d', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'eb2d3fc0-8077-431e-b4f7-49261d4714c0'}, {'uid': '45df644a-fc1b-48ba-a49a-c00cceacd86e', 'group_uid': '8d71408a-d1c4-450d-a94f-b56f40913b7d', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'eb2d3fc0-8077-431e-b4f7-49261d4714c0'}, {'uid': '9776b720-35e8-42ea-9d24-a086bfff4653', 'group_uid': '8d71408a-d1c4-450d-a94f-b56f40913b7d', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'eb2d3fc0-8077-431e-b4f7-49261d4714c0'}]",1494
Vadilal Enterprises,f41c3fc6-99e2-4c3f-994b-efa0a5082a3c,Success,"[{'uid': '2538d163-d52d-4d20-84cb-90a25dd9e558', 'group_uid': 'f41c3fc6-99e2-4c3f-994b-efa0a5082a3c', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'b3fc5626-6523-4783-ae27-88bbbb0c84c5'}, {'uid': 'fa2fc349-79a2-496c-bcc9-581b0a1f7fd6', 'group_uid': 'f41c3fc6-99e2-4c3f-994b-efa0a5082a3c', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'b3fc5626-6523-4783-ae27-88bbbb0c84c5'}, {'uid': '49ac31b0-e4b6-4a65-b2ea-05acb4cb00f4', 'group_uid': 'f41c3fc6-99e2-4c3f-994b-efa0a5082a3c', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'b3fc5626-6523-4783-ae27-88bbbb0c84c5'}]",1499
V Guard Industries,652e853c-0a45-4c42-add7-21a3f83afe05,Success,"[{'uid': '5be9b18e-105e-4508-ab38-edd96d3023ce', 'group_uid': '652e853c-0a45-4c42-add7-21a3f83afe05', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'ff56401d-2880-4bcd-a1c1-8936b960f58a'}, {'uid': '826125ee-d691-4462-96a2-5d0c2cfe0a90', 'group_uid': '652e853c-0a45-4c42-add7-21a3f83afe05', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'ff56401d-2880-4bcd-a1c1-8936b960f58a'}, {'uid': '55e8cddc-b196-4d6b-8430-966a4ef2e92e', 'group_uid': '652e853c-0a45-4c42-add7-21a3f83afe05', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'ff56401d-2880-4bcd-a1c1-8936b960f58a'}]",1507
Varun Beverages,2ea9de96-549c-472d-a920-39767210e724,Success,"[{'uid': '625833d5-c72b-4e42-b96a-fdba86548390', 'group_uid': '2ea9de96-549c-472d-a920-39767210e724', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '2e133ba1-ff06-49cc-b17d-a8ebf48a4d7b'}, {'uid': '2dc0fcbe-dca5-4fa9-8fc5-4a8901b71951', 'group_uid': '2ea9de96-549c-472d-a920-39767210e724', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '2e133ba1-ff06-49cc-b17d-a8ebf48a4d7b'}, {'uid': '431f6d3f-360d-44a4-b7ac-6c6a0455541e', 'group_uid': '2ea9de96-549c-472d-a920-39767210e724', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '2e133ba1-ff06-49cc-b17d-a8ebf48a4d7b'}]",1511
Vardhita Properties,777b71cf-0bc4-4a96-81da-d818594276af,Success,"[{'uid': '596b816e-5da3-41ee-a6bf-e64748ae8a89', 'group_uid': '777b71cf-0bc4-4a96-81da-d818594276af', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '937f25e2-97f9-42b7-8a15-616a0ee72db9'}, {'uid': 'fdd21db7-62ca-4c70-88bc-4d5187acdd19', 'group_uid': '777b71cf-0bc4-4a96-81da-d818594276af', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '937f25e2-97f9-42b7-8a15-616a0ee72db9'}, {'uid': '486b7599-801d-4133-aa5c-8ccdad8a8133', 'group_uid': '777b71cf-0bc4-4a96-81da-d818594276af', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '937f25e2-97f9-42b7-8a15-616a0ee72db9'}]",1517
Vasanth & Co,48cdce39-a99f-468d-a299-99287118615e,Success,"[{'uid': 'cbea5bfa-22ad-4e88-aee8-e6553a4c63de', 'group_uid': '48cdce39-a99f-468d-a299-99287118615e', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '9ef06917-76c5-4a37-9a36-bee8716fb1dc'}, {'uid': '97a04d04-991a-426a-867b-e65878f1da73', 'group_uid': '48cdce39-a99f-468d-a299-99287118615e', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '9ef06917-76c5-4a37-9a36-bee8716fb1dc'}, {'uid': '904f78f0-717d-4b0f-8771-b2bfcf5f9ad4', 'group_uid': '48cdce39-a99f-468d-a299-99287118615e', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '9ef06917-76c5-4a37-9a36-bee8716fb1dc'}]",1521
Vedant Fashions,72d14d75-5830-48a8-b345-ea5b43c4b2e2,Success,"[{'uid': '4511c329-7c3b-4d37-b1bb-47b02b8386b7', 'group_uid': '72d14d75-5830-48a8-b345-ea5b43c4b2e2', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '90f1c76e-8b7e-4e7c-b5dc-3cd3cb1c070a'}, {'uid': '706dfc96-6dc3-450f-90e7-bb218ce11019', 'group_uid': '72d14d75-5830-48a8-b345-ea5b43c4b2e2', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '90f1c76e-8b7e-4e7c-b5dc-3cd3cb1c070a'}, {'uid': 'ebc61063-629a-4b65-a06f-564fab1fdf35', 'group_uid': '72d14d75-5830-48a8-b345-ea5b43c4b2e2', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '90f1c76e-8b7e-4e7c-b5dc-3cd3cb1c070a'}]",1525
Vedantu Innovations,d1c8e3ce-c6ae-459c-a521-fe93aebcf098,Success,"[{'uid': 'd6f2508b-3815-44af-b889-e5d7f8f112c3', 'group_uid': 'd1c8e3ce-c6ae-459c-a521-fe93aebcf098', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '0188504a-85ef-48d4-bebd-2bb5da41947e'}, {'uid': '6febea48-e183-463d-b442-073473e08022', 'group_uid': 'd1c8e3ce-c6ae-459c-a521-fe93aebcf098', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '0188504a-85ef-48d4-bebd-2bb5da41947e'}, {'uid': '3932ae93-d946-4e9e-a6af-cc4489e772bc', 'group_uid': 'd1c8e3ce-c6ae-459c-a521-fe93aebcf098', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '0188504a-85ef-48d4-bebd-2bb5da41947e'}]",1530
Ver Se Innovation,5e5b9ea1-e0dd-486d-b80d-0b663912f61f,Success,"[{'uid': '3269721c-2f07-410a-b18b-c27f7bacfa06', 'group_uid': '5e5b9ea1-e0dd-486d-b80d-0b663912f61f', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '21311f90-1a82-4bad-aafe-06d84d3accbb'}, {'uid': '9651d207-509c-45f7-aa4e-04b23893467f', 'group_uid': '5e5b9ea1-e0dd-486d-b80d-0b663912f61f', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '21311f90-1a82-4bad-aafe-06d84d3accbb'}, {'uid': 'd63278dc-a109-4ea4-9866-c33df584c23a', 'group_uid': '5e5b9ea1-e0dd-486d-b80d-0b663912f61f', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '21311f90-1a82-4bad-aafe-06d84d3accbb'}]",1534
Veranda Learning Solutions,0fbe9afe-90a2-4f87-9d4b-b27782a28503,Success,"[{'uid': '3bef1ad6-a12e-47e8-b16a-189586c478ec', 'group_uid': '0fbe9afe-90a2-4f87-9d4b-b27782a28503', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '4e44948e-45c9-4469-82d3-ff27152e7c94'}, {'uid': '3219997b-9d62-4339-aa81-5aaa9e814553', 'group_uid': '0fbe9afe-90a2-4f87-9d4b-b27782a28503', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '4e44948e-45c9-4469-82d3-ff27152e7c94'}, {'uid': '49e79356-34a5-4ddd-aef9-017e80286242', 'group_uid': '0fbe9afe-90a2-4f87-9d4b-b27782a28503', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '4e44948e-45c9-4469-82d3-ff27152e7c94'}]",1538
Viacom 18 Media,618c2d4e-4f5e-4aef-92af-62e085e7edf2,Success,"[{'uid': '49edf01c-fede-433b-8c7e-fc372c6fea93', 'group_uid': '618c2d4e-4f5e-4aef-92af-62e085e7edf2', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'b8416e92-fd51-4128-9dfe-63a212f7a456'}, {'uid': '997a0ed0-b334-45ca-a7c1-71d91d00bd7b', 'group_uid': '618c2d4e-4f5e-4aef-92af-62e085e7edf2', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'b8416e92-fd51-4128-9dfe-63a212f7a456'}, {'uid': 'db44c7b5-351c-4f1a-9872-6de8ff4b2456', 'group_uid': '618c2d4e-4f5e-4aef-92af-62e085e7edf2', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'b8416e92-fd51-4128-9dfe-63a212f7a456'}]",1545
Vijaya Diagnostic Centre,6dd24a37-a500-4628-8790-26d3653f9561,Success,"[{'uid': 'e0bea471-82aa-47ea-b12e-528863bc0f30', 'group_uid': '6dd24a37-a500-4628-8790-26d3653f9561', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '9cad9325-25d7-4266-bdab-5f1e2bbc6f55'}, {'uid': '0a2e71c5-16b0-4fd8-a677-b49396b134e1', 'group_uid': '6dd24a37-a500-4628-8790-26d3653f9561', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '9cad9325-25d7-4266-bdab-5f1e2bbc6f55'}, {'uid': '595e7c79-67bd-429c-b9cb-1824de83003c', 'group_uid': '6dd24a37-a500-4628-8790-26d3653f9561', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '9cad9325-25d7-4266-bdab-5f1e2bbc6f55'}]",1550
Vip Industries,55a0696f-7623-4ff2-ba92-3377fb45671c,Success,"[{'uid': 'aeb896c3-6665-491e-bb0c-afb50dcd9e1c', 'group_uid': '55a0696f-7623-4ff2-ba92-3377fb45671c', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'fe352c02-eda5-430a-88ed-2b364df4edb0'}, {'uid': 'ea4ef26a-4337-4471-bdb8-41ac82aac6f8', 'group_uid': '55a0696f-7623-4ff2-ba92-3377fb45671c', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'fe352c02-eda5-430a-88ed-2b364df4edb0'}, {'uid': '0b17ba9a-bdf9-4230-aa81-b4b420d9cee0', 'group_uid': '55a0696f-7623-4ff2-ba92-3377fb45671c', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'fe352c02-eda5-430a-88ed-2b364df4edb0'}]",1554
Vision Rx Lab,4608fb17-90cf-4973-a2c5-2c52d63796e6,Success,"[{'uid': '32931ef0-a336-4ac6-b3ed-526e0d905ec9', 'group_uid': '4608fb17-90cf-4973-a2c5-2c52d63796e6', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': '14ac5648-f0fb-4bc6-b82a-f246c6eceecf'}, {'uid': '61235b02-963d-41bd-b8c0-daf9017acc1b', 'group_uid': '4608fb17-90cf-4973-a2c5-2c52d63796e6', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': '14ac5648-f0fb-4bc6-b82a-f246c6eceecf'}, {'uid': '1de00ad9-248f-4957-aa28-4a09f0617e97', 'group_uid': '4608fb17-90cf-4973-a2c5-2c52d63796e6', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': '14ac5648-f0fb-4bc6-b82a-f246c6eceecf'}]",1560
Wakefit Innovations,1aa76df9-54b3-4ebe-b3b7-21237e886fbb,Success,"[{'uid': '513b8d6b-33cc-424b-a492-30b2ffefc8bf', 'group_uid': '1aa76df9-54b3-4ebe-b3b7-21237e886fbb', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'db409102-4328-4ffd-874d-1328e8ad0a38'}, {'uid': 'e0c22be0-496e-4ac0-bb65-cc809eb368b3', 'group_uid': '1aa76df9-54b3-4ebe-b3b7-21237e886fbb', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'db409102-4328-4ffd-874d-1328e8ad0a38'}, {'uid': '763ad1d6-f15c-4610-99f5-245b43390a34', 'group_uid': '1aa76df9-54b3-4ebe-b3b7-21237e886fbb', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'db409102-4328-4ffd-874d-1328e8ad0a38'}]",1565
Wonder Cement,3f76f75d-81cc-4edc-903f-e0cef51cdbe5,Success,"[{'uid': '44a432b6-7ed5-4735-8aa6-a25005396b74', 'group_uid': '3f76f75d-81cc-4edc-903f-e0cef51cdbe5', 'role_uid': '1544916c-0ce0-4042-a8e5-6e18042c73b7', 'account_uid': 'e81840d4-971b-4e71-8904-61d09bd845e1'}, {'uid': '32d97864-e7e9-4f76-9474-05720156955d', 'group_uid': '3f76f75d-81cc-4edc-903f-e0cef51cdbe5', 'role_uid': '9e7c812c-c063-4613-9776-31f635bd1c03', 'account_uid': 'e81840d4-971b-4e71-8904-61d09bd845e1'}, {'uid': '2837dcf8-639f-44b6-b8a8-646ad88d3c3c', 'group_uid': '3f76f75d-81cc-4edc-903f-e0cef51cdbe5', 'role_uid': '6948d8e6-eca6-4c12-9241-a47db34db467', 'account_uid': 'e81840d4-971b-4e71-8904-61d09bd845e1'}]",1568
